DateTime,VoltagemV_0,ExternalTemp_0,Bypass_0,BalancemAh_0,VoltagemV_1,ExternalTemp_1,Bypass_1,BalancemAh_1,VoltagemV_2,ExternalTemp_2,Bypass_2,BalancemAh_2
04-05-2022 21:31:47,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:32:02,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:32:17,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:32:32,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:32:47,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:33:02,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:33:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:33:32,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:33:47,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:34:02,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:34:17,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:34:32,12940,18,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 21:34:47,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:35:02,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:35:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:35:32,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:35:47,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:36:02,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:36:17,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:36:32,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:36:47,12933,18,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 21:37:02,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:37:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:37:32,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:37:47,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:38:02,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:38:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:38:32,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:38:47,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:39:02,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:39:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:39:32,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:39:47,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:40:02,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:40:17,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:40:32,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:40:47,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:41:02,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:41:17,12940,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:41:32,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:41:47,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:42:02,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:42:17,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:42:32,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:42:47,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:43:02,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:43:17,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:43:32,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:43:47,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:44:02,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:44:17,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:44:32,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:44:47,12933,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 21:45:02,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:45:17,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:45:32,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:45:47,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:46:02,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:46:17,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:46:32,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:46:47,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:47:02,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:47:17,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:47:32,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:47:47,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:48:02,12933,19,N,0,12827,19,N,0,13010,18,N,0
04-05-2022 21:48:17,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:48:32,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:48:47,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:49:02,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:49:17,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:49:32,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:49:47,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:50:02,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:50:17,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:50:32,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:50:47,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:51:02,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:51:17,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:51:32,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:51:47,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:52:02,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:52:17,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:52:32,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:52:47,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:53:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:53:18,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:53:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:53:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:54:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:54:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:54:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:54:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:55:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:55:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:55:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:55:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:56:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:56:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:56:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:56:48,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:57:03,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:57:18,12937,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 21:57:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:57:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:58:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:58:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:58:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:58:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:59:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:59:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:59:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 21:59:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:00:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:00:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:00:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:00:48,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:01:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:01:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:01:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:01:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:02:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:02:18,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:02:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:02:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:03:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:03:18,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:03:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:03:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:04:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:04:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:04:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:04:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:05:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:05:18,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:05:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:05:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:06:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:06:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:06:33,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:06:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:07:03,12930,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 22:07:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:07:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:07:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:08:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:08:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:08:33,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:08:48,12937,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 22:09:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:09:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:09:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:09:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:10:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:10:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:10:33,12933,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 22:10:48,12930,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 22:11:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:11:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:11:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:11:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:12:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:12:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:12:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:12:48,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:13:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:13:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:13:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:13:48,12937,19,N,0,12827,19,N,0,13010,18,N,0
04-05-2022 22:14:03,12940,19,N,0,12827,19,N,0,13006,18,N,0
04-05-2022 22:14:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:14:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:14:48,12943,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:15:03,12930,19,N,0,12827,19,N,0,13010,18,N,0
04-05-2022 22:15:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:15:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:15:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:16:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:16:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:16:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:16:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:17:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:17:18,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:17:33,12940,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:17:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:18:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:18:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:18:33,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:18:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:19:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:19:18,12933,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:19:33,12933,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:19:48,12937,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:20:03,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:20:18,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:20:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:20:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:21:03,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:21:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:21:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:21:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:22:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:22:18,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:22:33,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:22:48,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:23:03,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:23:18,12930,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:23:33,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:23:48,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:24:03,12930,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:24:19,12930,19,N,0,12827,19,N,0,13003,19,N,0
04-05-2022 22:24:34,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:24:49,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:25:04,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:25:19,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:25:34,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:25:49,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:26:04,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:26:19,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:26:34,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:26:49,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:27:04,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:27:19,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:27:34,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:27:49,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:28:04,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:28:19,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:28:34,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:28:49,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:29:04,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:29:19,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:29:34,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:29:49,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:30:04,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:30:19,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:30:34,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:30:49,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:31:04,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:31:19,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:31:34,12943,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:31:49,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:32:04,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:32:19,12937,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:32:34,12937,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:32:49,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:33:04,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:33:19,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:33:34,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:33:49,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:34:04,12933,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:34:19,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:34:34,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:34:49,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:35:04,12930,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:35:19,12933,19,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:35:34,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:35:49,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:36:04,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:36:19,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:36:34,12930,18,N,0,12827,19,N,0,13003,18,N,0
04-05-2022 22:36:49,12930,18,N,0,12827,19,N,0,13003,18,N,0
