DateTime,07-05-2022 11:44:00,07-05-2022 11:44:15,07-05-2022 11:44:30,07-05-2022 11:44:45,07-05-2022 11:45:00,07-05-2022 11:45:15,07-05-2022 11:45:30,07-05-2022 11:45:45,07-05-2022 11:46:00,07-05-2022 11:46:15,13089,21,N,0,12977,21,N,0,12871,20,N,0
07-05-2022 11:46:30,13089,21,N,0,12973,21,N,0,12871,20,N,0
07-05-2022 11:46:45,13089,21,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 11:47:00,13089,21,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 11:47:15,13089,21,N,0,12980,20,N,0,12874,20,N,0,13030,20,N,0
07-05-2022 11:47:30,13089,21,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:47:45,13089,21,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:48:00,13089,21,N,0,12980,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 11:48:15,13089,21,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:48:30,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:48:45,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:49:00,13089,20,N,0,12977,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 11:49:15,13089,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:49:30,13089,20,N,0,12977,20,N,0,12871,19,N,0,13033,19,N,0
07-05-2022 11:49:45,13089,20,N,0,12977,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 11:50:00,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:50:15,13089,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:50:30,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:50:45,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:51:00,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:51:15,13089,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:51:30,13089,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:51:45,13089,20,N,0,12973,20,N,0,12874,19,N,0,13033,19,N,0
07-05-2022 11:52:00,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:52:15,13089,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:52:30,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:52:45,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:53:00,13089,20,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:53:15,13086,20,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:53:30,13089,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:53:45,13089,20,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:54:00,13089,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:54:15,13089,19,N,0,12973,19,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 11:54:30,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:54:45,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:55:00,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:55:15,13086,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:55:30,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:55:45,13086,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:56:00,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:56:15,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:56:30,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:56:45,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:57:00,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:57:15,13086,19,N,0,12973,19,N,0,12871,19,N,0,13033,19,N,0
07-05-2022 11:57:30,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:57:45,13089,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:58:00,13083,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:58:15,13083,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:58:30,13089,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:58:45,13079,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:59:00,13089,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:59:15,13089,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:59:30,13083,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 11:59:45,13089,19,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:00:00,13089,19,N,0,12977,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:00:15,13079,19,N,0,12980,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:00:30,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:00:45,13083,20,N,0,12977,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:01:00,13079,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:01:15,13079,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:01:30,13083,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:01:45,13079,20,N,0,12973,19,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:02:00,13086,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:02:15,13079,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:02:30,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:02:45,13079,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:03:00,13083,20,N,0,12973,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:03:15,13079,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:03:30,13079,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:03:45,13079,20,N,0,12973,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:04:00,13076,20,N,0,12973,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:04:15,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:04:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:04:45,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:05:00,13076,20,N,0,12977,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:05:15,13083,20,N,0,12980,20,N,0,12874,19,N,0,13030,19,N,0
07-05-2022 12:05:30,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:05:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:06:00,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:06:15,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:06:30,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:06:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:07:00,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:07:15,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:07:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:07:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:08:00,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:08:15,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:08:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:08:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:09:00,13076,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:09:15,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:09:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:09:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:10:00,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:10:15,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:10:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:10:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:11:00,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:11:15,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:11:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:11:45,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:12:00,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:12:15,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:12:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:12:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:13:00,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:13:15,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:13:30,13076,20,N,0,12977,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:13:45,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:14:00,13076,20,N,0,12980,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:14:15,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:14:30,13076,20,N,0,12973,20,N,0,12871,19,N,0,13030,19,N,0
07-05-2022 12:14:45,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:15:00,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:15:15,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:15:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:15:45,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:16:00,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:16:15,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:16:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:16:45,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:17:00,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:17:15,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:17:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:17:45,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:18:00,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:18:15,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:18:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:18:45,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:19:00,13076,20,N,0,12977,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:19:15,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:19:30,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:19:45,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,19,N,0
07-05-2022 12:20:00,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
07-05-2022 12:20:15,13076,20,N,0,12973,20,N,0,12871,20,N,0,13030,20,N,0
