DateTime,10-05-2022 18:10:16,10-05-2022 18:10:31,10-05-2022 18:10:46,10-05-2022 18:11:01,12900,24,N,0,12857,24,N,0,12738,25,N,0,12768,24,N,0
10-05-2022 18:11:16,12900,24,N,0,12857,24,N,0,12738,25,N,0,12768,24,N,0
10-05-2022 18:11:31,12900,24,N,0,12857,24,N,0,12741,25,N,0,12768,24,N,0
10-05-2022 18:11:46,12914,24,N,0,12871,24,N,0,12755,25,N,0,12784,24,N,0
10-05-2022 18:12:01,12957,24,N,0,12914,24,N,0,12791,25,N,0,12841,24,N,0
10-05-2022 18:12:16,12996,24,N,0,12943,24,N,0,12811,25,N,0,12871,24,N,0
10-05-2022 18:12:31,13026,24,N,0,12973,24,N,0,12834,25,N,0,12900,24,N,0
10-05-2022 18:12:46,13039,24,N,0,12986,24,N,0,12857,25,N,0,12914,24,N,0
10-05-2022 18:13:01,13076,24,N,0,13016,24,N,0,12880,25,N,0,12943,24,N,0
10-05-2022 18:13:16,13083,24,N,0,13026,24,N,0,12894,25,N,0,12947,24,N,0
10-05-2022 18:13:31,13106,24,N,0,13046,24,N,0,12917,25,N,0,12973,25,N,0
10-05-2022 18:13:46,13126,24,N,0,13059,24,N,0,12930,25,N,0,12986,25,N,0
10-05-2022 18:14:01,13136,24,N,0,13076,24,N,0,12943,25,N,0,13003,25,N,0
10-05-2022 18:14:16,13089,24,N,0,13030,24,N,0,12907,25,N,0,12930,25,N,0
10-05-2022 18:14:31,13063,24,N,0,13003,24,N,0,12884,25,N,0,12907,25,N,0
10-05-2022 18:14:46,13053,24,N,0,12996,24,N,0,12871,25,N,0,12900,25,N,0
10-05-2022 18:15:01,13046,24,N,0,12986,24,N,0,12864,25,N,0,12884,25,N,0
10-05-2022 18:15:16,13030,24,N,0,12973,24,N,0,12854,25,N,0,12871,25,N,0
10-05-2022 18:15:31,13016,24,N,0,12957,24,N,0,12841,25,N,0,12857,25,N,0
10-05-2022 18:15:46,13010,24,N,0,12957,24,N,0,12827,25,N,0,12857,25,N,0
10-05-2022 18:16:01,12973,24,N,0,12914,24,N,0,12798,25,N,0,12811,25,N,0
10-05-2022 18:16:16,12957,24,N,0,12907,24,N,0,12788,25,N,0,12798,25,N,0
10-05-2022 18:16:31,12973,24,N,0,12920,24,N,0,12801,25,N,0,12824,25,N,0
10-05-2022 18:16:46,12973,24,N,0,12917,24,N,0,12798,25,N,0,12821,25,N,0
10-05-2022 18:17:01,12973,24,N,0,12914,24,N,0,12798,25,N,0,12811,25,N,0
10-05-2022 18:17:16,12970,24,N,0,12914,24,N,0,12798,25,N,0,12811,25,N,0
10-05-2022 18:17:31,12957,24,N,0,12914,24,N,0,12794,25,N,0,12811,25,N,0
10-05-2022 18:17:46,12957,24,N,0,12910,24,N,0,12788,25,N,0,12811,25,N,0
10-05-2022 18:18:01,12957,25,N,0,12900,24,N,0,12784,25,N,0,12808,25,N,0
